ip_address,email_address,billing_state,user_agent,billing_postal,phone_number,EVENT_TIMESTAMP,billing_address,EVENT_LABEL
202.78.50.97,fake_elizabeth97@example.net,PA,Opera/8.27.(Windows 98; doi-IN) Presto/2.9.178 Version/11.00,33412,(555)764 - 2541,2022-12-14T15:25:20Z,892 Allison Dale Fake St.,legit
217.212.164.170,fake_patrickpeterson@example.org,TN,Mozilla/5.0 (Android 4.4.2; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,34949,(555)286 - 5306,2022-05-05T06:50:01Z,41989 Miller Fork Fake St.,legit
85.55.97.85,fake_nicholsfrank@example.com,IA,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_5 rv:3.0; ti-ET) AppleWebKit/531.21.6 (KHTML, like Gecko) Version/5.1 Safari/531.21.6",33584,(555)227 - 3071,2022-05-09T01:17:14Z,123 Jennifer Shoals Fake St.,legit
218.13.74.74,fake_joshuahamilton@example.com,LA,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/52.0.891.0 Safari/534.2",33310,(555)266 - 7473,2022-05-27T07:28:54Z,45481 Ashley Parks Fake St.,legit
4.34.65.191,fake_joann41@example.org,TX,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; kn-IN) AppleWebKit/532.40.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.40.7",33873,(555)927 - 3626,2022-11-17T13:18:38Z,96104 Anthony Mountain Fake St.,legit
121.179.225.35,fake_scarter@example.org,OR,Opera/8.74.(X11; Linux x86_64; pl-PL) Presto/2.9.169 Version/11.00,32971,(555)776 - 9503,2022-06-10T14:28:28Z,2919 Cruz Prairie Fake St.,legit
59.63.91.39,fake_gibbssandra@example.com,IA,"Mozilla/5.0 (Windows NT 5.01) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/57.0.856.0 Safari/532.2",32588,(555)496 - 9346,2022-10-12T03:22:07Z,1617 Joshua Street Fake St.,legit
39.115.128.161,fake_shannonvasquez@example.com,MD,Opera/9.13.(Windows NT 6.2; mi-NZ) Presto/2.9.177 Version/10.00,34700,(555)354 - 3990,2022-11-10T16:51:50Z,75608 Thomas Burg Fake St.,legit
142.76.1.148,fake_ugray@example.net,WI,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/63.0.873.0 Safari/534.2",32188,(555)330 - 7317,2022-11-21T01:22:35Z,6990 Santos Lake Fake St.,legit
209.36.153.130,fake_robertjohnson@example.com,IA,"Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/13.0.808.0 Safari/536.0",32590,(555)413 - 6132,2022-09-06T18:09:26Z,567 Hill Oval Fake St.,legit
130.29.52.1,fake_carolsanders@example.net,FL,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/5.1),32753,(555)874 - 8872,2022-08-01T11:51:14Z,897 Myers Light Fake St.,legit
65.5.69.22,fake_megan98@example.com,PA,Mozilla/5.0 (Android 9; Mobile; rv:45.0) Gecko/45.0 Firefox/45.0,32709,(555)531 - 4168,2022-03-29T08:49:30Z,77408 Mckee Trace Fake St.,legit
122.72.121.59,fake_darius62@example.org,WY,Mozilla/5.0 (Android 1.5; Mobile; rv:28.0) Gecko/28.0 Firefox/28.0,32495,(555)161 - 4767,2022-08-01T23:27:28Z,926 Katherine Trafficway Fake St.,legit
124.184.91.147,fake_rroy@example.com,TN,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/14.1u0683.0 Mobile/55J387 Safari/535.0",32950,(555)635 - 5376,2022-09-07T09:48:37Z,089 Robert Walk Fake St.,legit
171.57.246.49,fake_christygarcia@example.org,PA,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_3; rv:1.9.3.20) Gecko/2012-12-04 00:14:23 Firefox/3.6.13,34673,(555)800 - 1136,2023-01-05T22:31:31Z,8371 Cantrell Way Fake St.,legit
96.143.76.4,fake_slittle@example.org,CO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; de-DE) AppleWebKit/531.39.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.39.2",33629,(555)571 - 4817,2022-09-25T18:41:37Z,54220 Margaret Flats Fake St.,legit
65.122.23.202,fake_arthur89@example.net,CO,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_5 rv:5.0; eu-ES) AppleWebKit/533.31.2 (KHTML, like Gecko) Version/5.1 Safari/533.31.2",34535,(555)863 - 2014,2022-08-20T22:24:33Z,5081 Barnes Garden Fake St.,legit
133.187.47.48,fake_peter14@example.net,TN,Mozilla/5.0 (Android 4.4; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,33261,(555)496 - 4081,2022-08-12T22:20:15Z,012 Turner Lake Fake St.,legit
120.235.181.57,fake_tevans@example.net,WY,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_9) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/16.0.809.0 Safari/535.2",33660,(555)232 - 7017,2022-12-17T12:02:36Z,78979 Cameron Wall Fake St.,legit
1.229.145.30,fake_mooresandra@example.com,RI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; yi-US) AppleWebKit/533.1.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.1.6",33864,(555)696 - 6960,2022-11-16T13:54:33Z,230 Moore Lake Fake St.,legit
210.242.53.77,fake_higginskaren@example.com,MI,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2017-02-21 08:58:03 Firefox/11.0,32999,(555)477 - 7885,2022-10-06T06:39:04Z,13810 Anna Wall Fake St.,legit
82.42.57.223,fake_jillmartinez@example.org,WY,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; gv-GB) AppleWebKit/533.21.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6533.21.6",34062,(555)832 - 3820,2022-10-14T10:23:57Z,569 Walker Way Fake St.,legit
131.88.78.5,fake_htorres@example.org,TX,Opera/8.70.(Windows NT 4.0; mk-MK) Presto/2.9.173 Version/12.00,32195,(555)299 - 3981,2022-09-12T06:53:28Z,431 Johnson Point Fake St.,legit
55.221.31.241,fake_glopez@example.com,PA,Mozilla/5.0 (Android 5.0.2; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,32571,(555)959 - 3679,2022-06-20T08:12:37Z,68089 Chad Knolls Fake St.,legit
149.157.72.55,fake_cmcgee@example.com,FL,Opera/9.54.(Windows NT 4.0; apn-IN) Presto/2.9.161 Version/10.00,33596,(555)275 - 8453,2022-07-07T06:31:47Z,55400 Padilla Lock Fake St.,legit
12.243.251.150,fake_robinsonashley@example.net,TX,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.1),33142,(555)336 - 7951,2023-02-10T02:22:03Z,1467 Karen Orchard Fake St.,legit
42.102.174.223,fake_tinaclark@example.net,MO,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.33.4 (KHTML, like Gecko) Version/5.0 Safari/532.33.4",34793,(555)988 - 4065,2022-09-12T13:31:36Z,8083 Flores Drives Fake St.,legit
126.34.122.159,fake_henrytammy@example.net,NY,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; raj-IN) AppleWebKit/535.12.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.12.7",33605,(555)721 - 5413,2023-03-03T00:58:06Z,03625 Mcneil Lock Fake St.,legit
99.100.168.2,fake_xgutierrez@example.net,MI,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/62.0.849.0 Safari/536.0",32598,(555)132 - 6125,2022-08-03T21:52:40Z,3550 Shelby Canyon Fake St.,legit
193.133.254.251,fake_tcross@example.org,OR,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.1),32170,(555)291 - 4746,2022-05-27T14:43:41Z,066 King Route Fake St.,legit
95.29.12.121,fake_holly96@example.net,OR,"Mozilla/5.0 (Windows CE) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/15.0.839.0 Safari/533.1",33144,(555)579 - 5502,2022-12-30T20:32:51Z,405 Emily Skyway Fake St.,legit
18.204.134.73,fake_turnererin@example.net,WI,Opera/9.59.(X11; Linux x86_64; el-CY) Presto/2.9.169 Version/11.00,32148,(555)399 - 2950,2022-12-30T08:13:16Z,1788 Juan Lights Fake St.,legit
137.243.44.83,fake_jensenalexis@example.org,FL,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_9 rv:5.0; fil-PH) AppleWebKit/531.11.1 (KHTML, like Gecko) Version/4.0.3 Safari/531.11.1",33771,(555)504 - 9844,2022-05-04T11:10:39Z,714 Hernandez Square Fake St.,legit
175.38.64.5,fake_dwaynebryant@example.net,MO,"Mozilla/5.0 (Linux; Android 1.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/60.0.875.0 Safari/536.0",33671,(555)578 - 6268,2022-04-09T00:06:19Z,862 Anne Meadows Fake St.,legit
156.244.193.248,fake_wellsrenee@example.net,MO,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.2.7 (KHTML, like Gecko) Version/4.0.2 Safari/531.2.7",34434,(555)544 - 9104,2022-10-17T13:24:36Z,9175 Jose Hollow Fake St.,legit
216.121.113.3,fake_amber46@example.org,NM,Opera/8.34.(X11; Linux x86_64; mk-MK) Presto/2.9.161 Version/11.00,34645,(555)580 - 3270,2022-11-09T06:44:12Z,84570 Campbell Spurs Fake St.,legit
32.147.59.241,fake_nancy94@example.com,OR,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_0 rv:2.0; mn-MN) AppleWebKit/534.27.4 (KHTML, like Gecko) Version/4.0 Safari/534.27.4",33249,(555)368 - 4373,2022-05-09T09:16:05Z,2502 Walsh Groves Fake St.,legit
93.84.160.188,fake_xgarza@example.net,CO,Mozilla/5.0 (Windows NT 4.0; ff-SN; rv:1.9.2.20) Gecko/2013-09-22 01:14:57 Firefox/3.8,34286,(555)269 - 9710,2022-12-25T16:53:54Z,8716 Jenna Hills Fake St.,legit
85.243.154.52,fake_cbrown@example.net,NC,Mozilla/5.0 (Windows CE; sv-SE; rv:1.9.1.20) Gecko/2010-04-07 17:56:53 Firefox/3.6.8,34798,(555)285 - 3794,2023-01-31T19:06:46Z,1484 Samantha Corner Fake St.,legit
43.29.41.81,fake_buchananangel@example.com,MO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; mag-IN) AppleWebKit/534.27.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6534.27.6",33672,(555)132 - 6125,2022-11-10T01:43:45Z,87564 Kramer Row Fake St.,legit
156.69.117.171,fake_paul42@example.org,LA,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1),33452,(555)656 - 1952,2022-12-08T03:17:56Z,28795 David Summit Fake St.,legit
181.28.191.140,fake_oconnorkathleen@example.com,MO,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/532.41.7 (KHTML, like Gecko) Version/5.0.1 Safari/532.41.7",32266,(555)845 - 4236,2023-02-03T23:25:43Z,2544 Rivera Oval Fake St.,legit
58.42.65.0,fake_graveschristina@example.net,KS,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2 rv:3.0; byn-ER) AppleWebKit/532.36.5 (KHTML, like Gecko) Version/4.0.3 Safari/532.36.5",34073,(555)502 - 7715,2023-02-27T07:12:35Z,3542 Michael Creek Fake St.,legit
220.240.165.54,fake_tmatthews@example.com,NC,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3 rv:5.0; sid-ET) AppleWebKit/532.38.1 (KHTML, like Gecko) Version/5.1 Safari/532.38.1",34084,(555)954 - 6118,2023-02-13T12:56:34Z,84310 Collins Extension Fake St.,legit
92.68.214.148,fake_adkinsmark@example.net,OR,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2012-07-25 02:34:58 Firefox/3.6.5,33296,(555)190 - 4023,2022-07-27T02:04:06Z,800 Oneal Dam Fake St.,legit
138.192.127.55,fake_schneidercarol@example.com,WY,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2015-08-23 11:37:44 Firefox/6.0,33190,(555)523 - 9485,2022-03-25T03:06:58Z,399 Park Ville Fake St.,legit
62.116.37.141,fake_phamsusan@example.org,WI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; hak-TW) AppleWebKit/534.48.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6534.48.3",32420,(555)377 - 2673,2023-02-09T16:46:53Z,3248 Lindsey Views Fake St.,legit
221.170.30.40,fake_fmarquez@example.org,PA,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/60.0.868.0 Safari/536.1",33895,(555)977 - 6518,2022-09-08T13:26:51Z,417 Lisa Mountain Fake St.,legit
133.223.251.73,fake_nicholasmoore@example.org,MI,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_0 rv:5.0; crh-UA) AppleWebKit/532.1.4 (KHTML, like Gecko) Version/4.0.4 Safari/532.1.4",32876,(555)458 - 8468,2023-02-10T19:07:43Z,52427 Alexander Place Fake St.,legit
34.149.221.223,fake_ivan14@example.com,WI,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/41.0.812.0 Mobile/75W459 Safari/535.2",34928,(555)686 - 6590,2022-07-12T03:07:12Z,45458 Sutton Ford Fake St.,legit
211.222.11.252,fake_larry87@example.net,TX,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_8) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/28.0.820.0 Safari/536.1",32400,(555)284 - 1158,2022-10-17T01:52:50Z,303 Powell Field Fake St.,legit
164.249.63.112,fake_ahaynes@example.net,OR,Opera/9.60.(X11; Linux i686; kn-IN) Presto/2.9.186 Version/10.00,32485,(555)408 - 9319,2022-06-23T13:50:12Z,20107 Noah Tunnel Fake St.,legit
217.112.18.115,fake_leejames@example.net,LA,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2015-05-15 00:34:14 Firefox/3.6.10,33575,(555)978 - 4373,2023-02-21T18:36:19Z,89698 Castro Stravenue Fake St.,legit
65.47.186.51,fake_tracey28@example.com,MN,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2013-11-06 16:58:33 Firefox/3.6.7,32941,(555)247 - 8115,2022-03-27T21:06:55Z,1038 Mike Pike Fake St.,legit
165.85.131.39,fake_grahambeth@example.net,TX,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/25.0.852.0 Safari/535.2",34590,(555)803 - 7520,2022-03-31T12:05:24Z,172 Herring Meadow Fake St.,legit
120.50.249.113,fake_fmorris@example.net,IA,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_7; rv:1.9.6.20) Gecko/2013-11-30 22:34:56 Firefox/3.8,33203,(555)544 - 9104,2023-01-03T04:09:24Z,974 Robert Heights Fake St.,legit
70.136.127.229,fake_usullivan@example.org,PA,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2010-03-10 02:50:00 Firefox/3.8,32715,(555)473 - 1835,2022-08-13T15:35:27Z,1036 Troy Drive Fake St.,legit
49.68.180.154,fake_tromero@example.net,WY,Mozilla/5.0 (Android 4.4; Mobile; rv:34.0) Gecko/34.0 Firefox/34.0,32528,(555)207 - 6243,2023-01-23T12:20:53Z,7591 Stephanie Vista Fake St.,legit
4.14.185.227,fake_carolynwalker@example.net,PA,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/13.4p0763.0 Mobile/09A347 Safari/534.1",32715,(555)534 - 6818,2022-11-12T07:50:34Z,784 Smith Mills Fake St.,legit
115.231.193.159,fake_connerbrandon@example.org,OR,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/12.5c3636.0 Mobile/95J783 Safari/532.0",33735,(555)432 - 2627,2022-06-30T07:16:19Z,52087 Nguyen Plains Fake St.,legit
104.35.191.227,fake_patriciaflores@example.org,NC,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/21.0.812.0 Safari/536.2",32286,(555)141 - 4711,2022-05-03T18:57:57Z,0527 Cook Mountain Fake St.,legit
146.155.141.213,fake_douglasgonzalez@example.com,WY,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/22.0.884.0 Mobile/13L010 Safari/535.2",33025,(555)504 - 8782,2022-05-07T11:19:06Z,02861 William Springs Fake St.,legit
32.216.76.77,fake_pmartin@example.net,MO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; wa-BE) AppleWebKit/533.41.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6533.41.6",32122,(555)317 - 5259,2022-07-12T22:13:23Z,715 Gibbs Inlet Fake St.,legit
193.144.89.247,fake_lrojas@example.com,WI,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),34724,(555)935 - 4877,2022-04-09T08:21:38Z,4659 Curtis Row Fake St.,legit
175.70.162.181,fake_waltonalicia@example.org,MO,Opera/9.28.(Windows NT 5.1; ar-KM) Presto/2.9.173 Version/12.00,32419,(555)115 - 6452,2022-03-26T07:49:45Z,0494 Marissa Flats Fake St.,legit
199.31.138.164,fake_david16@example.com,LA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_9) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/23.0.840.0 Safari/531.2",32950,(555)382 - 3492,2022-03-28T10:43:50Z,567 Mccoy Motorway Fake St.,legit
166.81.37.40,fake_vsmith@example.net,WI,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_8) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/22.0.828.0 Safari/531.1",33599,(555)519 - 3268,2023-01-23T13:27:11Z,4972 Vincent Coves Fake St.,legit
223.133.72.41,fake_rebeccagonzalez@example.org,NV,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2 rv:2.0; cv-RU) AppleWebKit/534.8.5 (KHTML, like Gecko) Version/4.0.1 Safari/534.8.5",33137,(555)314 - 8856,2022-10-21T01:29:13Z,215 Chavez Greens Fake St.,legit
71.152.106.227,fake_murphydaniel@example.com,WA,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/37.0.810.0 Safari/534.2",34623,(555)697 - 1620,2022-11-18T07:24:24Z,79665 Wright Walks Fake St.,legit
115.118.131.73,fake_doughertymark@example.org,MO,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1),34637,(555)263 - 3146,2023-01-14T14:15:33Z,66549 Wilcox Keys Fake St.,legit
138.148.56.35,fake_michaeldixon@example.org,NC,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/16.8i0336.0 Mobile/14N505 Safari/533.1",34450,(555)118 - 9856,2022-05-26T15:02:52Z,84784 Alyssa Mall Fake St.,legit
212.229.83.42,fake_jordanmelinda@example.net,MO,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/9.0e3287.0 Mobile/69Q726 Safari/532.0",34414,(555)873 - 6537,2022-09-06T16:45:28Z,49327 Moore Canyon Fake St.,legit
114.17.199.73,fake_qwade@example.org,NV,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/10.4i4184.0 Mobile/82M824 Safari/531.1",32363,(555)770 - 7062,2022-11-10T17:43:02Z,0388 Harris Walks Fake St.,legit
220.61.148.149,fake_jeremyjones@example.com,LA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ts-ZA) AppleWebKit/535.29.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6535.29.2",32517,(555)286 - 4671,2022-11-26T04:25:15Z,95243 Zachary Court Fake St.,legit
186.159.106.97,fake_colespencer@example.org,OR,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2010-05-25 03:10:25 Firefox/3.8,32920,(555)978 - 5690,2023-02-18T04:42:43Z,3335 Lee Street Fake St.,legit
62.116.37.141,fake_bmoore@example.net,PA,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/12.8l5583.0 Mobile/96C536 Safari/534.1",33119,(555)806 - 6570,2022-12-15T11:18:48Z,89531 Simmons Pines Fake St.,legit
200.244.201.184,fake_russell88@example.org,IA,Opera/8.95.(X11; Linux i686; ne-NP) Presto/2.9.179 Version/12.00,32476,(555)608 - 4850,2022-09-15T18:00:46Z,0216 Stephen Burgs Fake St.,legit
161.38.248.242,fake_ujohnson@example.net,TN,Mozilla/5.0 (Android 6.0.1; Mobile; rv:46.0) Gecko/46.0 Firefox/46.0,33646,(555)576 - 3933,2023-02-09T23:59:01Z,2592 Christy Viaduct Fake St.,legit
146.6.126.252,fake_andrewbrooks@example.org,NM,Opera/8.23.(Windows 98; az-AZ) Presto/2.9.160 Version/10.00,32006,(555)134 - 8940,2022-03-07T17:57:48Z,601 Miller Extensions Fake St.,legit
221.249.192.127,fake_jerryjohnson@example.org,MI,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_9 rv:5.0; ast-ES) AppleWebKit/531.49.7 (KHTML, like Gecko) Version/4.0.2 Safari/531.49.7",32257,(555)679 - 1849,2023-01-23T12:38:00Z,0097 Jackie Ridge Fake St.,legit
152.183.183.13,fake_kelly08@example.org,NC,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.2.6 (KHTML, like Gecko) Version/5.1 Safari/535.2.6",32752,(555)674 - 6136,2022-10-05T14:14:16Z,23567 Michelle Harbors Fake St.,legit
223.226.198.150,fake_grahambeth@example.net,OR,Opera/8.77.(X11; Linux i686; uk-UA) Presto/2.9.171 Version/12.00,34039,(555)748 - 9794,2022-12-14T10:06:10Z,3975 Fitzgerald Stravenue Fake St.,legit
110.62.188.50,fake_robertmercado@example.net,FL,Opera/8.57.(Windows 95; ar-EH) Presto/2.9.165 Version/10.00,34302,(555)643 - 5570,2022-05-31T23:32:30Z,95595 Patel Wall Fake St.,legit
191.225.102.79,fake_kimaaron@example.net,PA,Opera/8.27.(X11; Linux i686; mag-IN) Presto/2.9.190 Version/10.00,33775,(555)509 - 3157,2022-10-31T14:00:29Z,335 Wyatt Oval Fake St.,legit
166.62.205.207,fake_mstrickland@example.com,PA,Opera/8.81.(X11; Linux x86_64; fy-NL) Presto/2.9.179 Version/11.00,34207,(555)623 - 5437,2022-11-14T13:19:42Z,5182 Morrow Unions Fake St.,legit
192.73.33.162,fake_chelseajohnston@example.org,MO,Mozilla/5.0 (Windows 98; Win 9x 4.90; kw-GB; rv:1.9.1.20) Gecko/2016-04-29 21:31:39 Firefox/3.6.7,33829,(555)345 - 1880,2023-01-04T06:40:13Z,30396 Kathy Cape Fake St.,legit
192.33.118.86,fake_spencerking@example.net,WI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3 rv:5.0; it-CH) AppleWebKit/531.18.5 (KHTML, like Gecko) Version/4.0.2 Safari/531.18.5",34773,(555)451 - 6558,2022-03-30T02:41:40Z,150 Davis Circle Fake St.,legit
132.250.190.144,fake_jeremyjones@example.com,MO,"Mozilla/5.0 (Windows CE) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/62.0.898.0 Safari/534.2",34128,(555)294 - 4502,2022-06-04T16:38:14Z,575 Sandra Route Fake St.,legit
200.215.22.227,fake_matthewramirez@example.org,OR,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_5) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/38.0.857.0 Safari/531.0",34848,(555)317 - 7370,2022-08-08T11:09:04Z,462 Thompson Knoll Fake St.,legit
45.17.24.13,fake_bryan86@example.net,NY,Opera/9.21.(Windows 98; Win 9x 4.90; kk-KZ) Presto/2.9.176 Version/12.00,34006,(555)805 - 2188,2022-06-05T08:19:00Z,94782 Johnson Pines Fake St.,legit
104.70.157.120,fake_imunoz@example.com,MO,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/49.0.875.0 Safari/535.0",32248,(555)693 - 7261,2022-10-31T07:42:19Z,5629 Kyle Run Fake St.,legit
126.122.84.193,fake_scottjonathan@example.com,MO,Opera/8.71.(X11; Linux i686; sr-RS) Presto/2.9.178 Version/11.00,32161,(555)227 - 7223,2023-02-08T07:25:09Z,0139 Brandon Coves Fake St.,legit
45.185.5.195,fake_evelynedwards@example.org,NC,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1),34681,(555)609 - 4643,2022-12-14T13:52:18Z,5846 Swanson Alley Fake St.,legit
128.237.73.212,fake_adrian55@example.net,LA,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/11.4z2358.0 Mobile/78E668 Safari/534.2",33589,(555)846 - 1917,2022-10-31T04:04:06Z,78861 Ryan Extensions Fake St.,legit
180.253.245.155,fake_matthewhernandez@example.net,MO,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/3.1),33918,(555)711 - 8201,2022-06-26T12:43:48Z,885 Taylor Heights Fake St.,legit
108.10.149.234,fake_kschneider@example.net,TX,Opera/8.73.(Windows NT 5.1; zu-ZA) Presto/2.9.172 Version/11.00,33571,(555)201 - 8801,2023-03-02T03:14:52Z,0216 Edwards Extensions Fake St.,legit
2.131.80.32,fake_ibarnett@example.net,IA,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_8 rv:3.0; bs-BA) AppleWebKit/533.1.2 (KHTML, like Gecko) Version/4.0.1 Safari/533.1.2",34792,(555)515 - 4816,2022-04-23T08:18:16Z,91558 Rogers Light Fake St.,legit
221.59.24.42,fake_cameronpatterson@example.net,MD,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0),33748,(555)528 - 5665,2022-11-01T10:06:10Z,7567 Zachary Islands Fake St.,legit
175.75.233.248,fake_jjordan@example.com,TX,"Mozilla/5.0 (Linux; Android 4.0.3) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/31.0.858.0 Safari/535.2",32573,(555)248 - 8555,2022-05-09T05:45:36Z,48655 Martinez Haven Fake St.,legit
43.193.64.154,fake_lauren29@example.net,MO,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_1; rv:1.9.2.20) Gecko/2017-09-08 05:25:38 Firefox/3.8,34809,(555)822 - 8232,2022-12-05T12:00:40Z,3681 Gray Gateway Fake St.,legit
