first_name,last_name,date_of_birth,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,incident_hour,customer_age,policy_deductable,policy_annual_premium,num_claims_past_year,EVENT_LABEL,EVENT_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,policy_id,incident_type,LABEL_TIMESTAMP
Colton,Odom,1932-01-24,4.0,2.0,3.0,2.0,0.0,12947.0,4499.0,12.0,37.0,473.0,3104.0,3.0,legit,2022-07-19T18:13:45Z,46ab3ed8-b570-44f5-9d1a-a75e34e715f1,customer,b951-01643946,46ab3ed8-b570-44f5-9d1a-a75e34e715f1,breakin,2023-03-06T15:05:50Z
Shelby,Maddox,2016-06-22,7.0,2.0,5.0,3.0,0.0,6115.0,6974.0,4.0,54.0,526.0,1922.0,5.0,legit,2023-02-02T17:44:19Z,759756f5-5929-4064-a319-7bc47a2fde00,customer,d003-84550878,759756f5-5929-4064-a319-7bc47a2fde00,breakin,2023-03-06T15:05:50Z
Leroy,Farmer,1921-09-13,3.0,2.0,3.0,1.0,0.0,11336.0,4984.0,10.0,47.0,420.0,2156.0,5.0,legit,2023-01-29T12:21:52Z,802debc4-435c-40b0-a48b-0940022e6ed1,customer,c516-54608800,802debc4-435c-40b0-a48b-0940022e6ed1,breakin,2023-03-06T15:05:50Z
Benjamin,Butler,1994-08-01,6.0,3.0,5.0,2.0,0.0,6954.0,5732.0,10.0,53.0,688.0,2167.0,4.0,legit,2022-11-10T15:39:15Z,074a6349-bf73-48ef-91b9-9962a309f873,customer,c955-48554663,074a6349-bf73-48ef-91b9-9962a309f873,collision,2023-03-06T15:05:50Z
Andres,Franklin,1980-03-21,5.0,3.0,4.0,2.0,0.0,6892.0,5187.0,12.0,43.0,666.0,1999.0,5.0,legit,2022-04-25T08:45:26Z,4e1fce63-3e73-4216-8fd9-66058fe1620e,customer,c582-42327887,4e1fce63-3e73-4216-8fd9-66058fe1620e,breakin,2023-03-06T15:05:50Z
Michelle,Clay,2005-08-09,5.0,3.0,4.0,1.0,0.0,11502.0,6047.0,16.0,45.0,798.0,4090.0,4.0,legit,2023-01-14T13:17:48Z,8a660182-86a5-42e3-a778-7e716763dead,customer,c651-55957575,8a660182-86a5-42e3-a778-7e716763dead,collision,2023-03-06T15:05:50Z
Shelby,Mccoy,1914-11-24,6.0,3.0,2.0,2.0,0.0,4882.0,6237.0,8.0,49.0,566.0,2053.0,6.0,legit,2022-08-23T23:47:05Z,9ef7738d-cb9c-41a2-9511-df024c2d0e0e,customer,c339-55677817,9ef7738d-cb9c-41a2-9511-df024c2d0e0e,collision,2023-03-06T15:05:50Z
Howard,Bennett,1955-01-10,6.0,3.0,1.0,2.0,0.0,7123.0,3286.0,14.0,36.0,456.0,1424.0,4.0,legit,2022-09-30T08:05:43Z,ba0a8f6b-db88-4ca8-8f4b-85bacf5c7b0e,customer,d979-79394083,ba0a8f6b-db88-4ca8-8f4b-85bacf5c7b0e,collision,2023-03-06T15:05:50Z
Mallory,Cox,2008-09-21,5.0,2.0,3.0,2.0,0.0,7567.0,7602.0,7.0,51.0,615.0,1968.0,5.0,legit,2022-12-03T18:31:21Z,b3a40756-4bdb-449a-8855-dfc2ff444596,customer,a118-43781932,b3a40756-4bdb-449a-8855-dfc2ff444596,theft,2023-03-06T15:05:50Z
Abigail,Mcmahon,2018-10-07,3.0,3.0,6.0,2.0,0.0,10020.0,5175.0,13.0,27.0,555.0,2253.0,2.0,legit,2022-11-29T01:29:24Z,bd3baca2-980c-4234-b078-e3da0543e8b4,customer,a987-28951611,bd3baca2-980c-4234-b078-e3da0543e8b4,breakin,2023-03-06T15:05:50Z
Jose,Craig,2010-06-26,4.0,2.0,3.0,1.0,0.0,13389.0,4166.0,13.0,38.0,529.0,3596.0,2.0,legit,2022-06-23T17:32:16Z,6870d952-20bc-4db7-9bcb-b215769cce1b,customer,b665-41496892,6870d952-20bc-4db7-9bcb-b215769cce1b,collision,2023-03-06T15:05:50Z
Bethany,Horn,2007-06-17,4.0,2.0,4.0,2.0,0.0,8143.0,7773.0,5.0,38.0,630.0,1065.0,5.0,legit,2022-11-29T09:19:37Z,cb6a59ea-897e-450c-bc07-6bde07955a12,customer,a755-26621524,cb6a59ea-897e-450c-bc07-6bde07955a12,theft,2023-03-06T15:05:50Z
Eugene,Baldwin,1960-08-31,5.0,2.0,3.0,2.0,0.0,10408.0,4562.0,15.0,34.0,489.0,2797.0,3.0,legit,2023-01-29T05:15:08Z,2939594f-e8be-4d18-b237-ce02ea0565e3,customer,a696-70748167,2939594f-e8be-4d18-b237-ce02ea0565e3,theft,2023-03-06T15:05:50Z
Helen,Perry,1919-11-02,5.0,2.0,4.0,2.0,0.0,8209.0,4557.0,9.0,41.0,611.0,2118.0,7.0,legit,2022-09-24T23:37:40Z,56aac83a-025d-4b1f-bc12-700a2c78efc6,customer,c234-21831171,56aac83a-025d-4b1f-bc12-700a2c78efc6,breakin,2023-03-06T15:05:50Z
Briana,Zamora,1995-12-01,5.0,2.0,3.0,2.0,0.0,11594.0,4529.0,17.0,44.0,633.0,3293.0,4.0,legit,2022-10-20T06:16:51Z,9cae24d5-f95a-47e0-b496-4e61aa06802b,customer,c250-01458300,9cae24d5-f95a-47e0-b496-4e61aa06802b,breakin,2023-03-06T15:05:50Z
Howard,Pugh,2008-09-17,5.0,2.0,3.0,2.0,0.0,11717.0,2004.0,12.0,43.0,353.0,2576.0,4.0,legit,2022-11-14T16:47:05Z,def6c459-9e80-402c-b1ba-fa289043a10b,customer,d641-66231900,def6c459-9e80-402c-b1ba-fa289043a10b,collision,2023-03-06T15:05:50Z
Ariana,Mann,1921-02-10,6.0,3.0,1.0,2.0,0.0,7566.0,4527.0,15.0,45.0,525.0,2623.0,4.0,legit,2022-06-05T16:46:35Z,8a711a73-f783-4d68-ade2-be2644d19aa6,customer,d450-91741050,8a711a73-f783-4d68-ade2-be2644d19aa6,collision,2023-03-06T15:05:50Z
Valerie,Chapman,1906-06-03,6.0,2.0,3.0,2.0,0.0,7820.0,4854.0,14.0,42.0,471.0,3217.0,4.0,legit,2022-10-08T00:11:33Z,3336b4a5-a4d4-4a8f-9f17-0d597df2128a,customer,d121-41321497,3336b4a5-a4d4-4a8f-9f17-0d597df2128a,theft,2023-03-06T15:05:50Z
Brad,Kline,2009-11-18,4.0,2.0,6.0,2.0,0.0,12612.0,3982.0,11.0,35.0,578.0,2954.0,3.0,legit,2022-04-09T16:47:07Z,30186e16-0d7c-49f7-977d-77dc50553924,customer,b392-96040969,30186e16-0d7c-49f7-977d-77dc50553924,theft,2023-03-06T15:05:50Z
Victoria,Cuevas,1913-07-15,4.0,2.0,3.0,2.0,0.0,12256.0,4643.0,14.0,42.0,545.0,2653.0,4.0,legit,2023-02-19T15:47:19Z,83835e92-c715-4e4e-bfb6-c020101c9678,customer,d972-13221139,83835e92-c715-4e4e-bfb6-c020101c9678,breakin,2023-03-06T15:05:50Z
Benjamin,Fernandez,1971-04-09,5.0,2.0,5.0,2.0,0.0,9430.0,5726.0,9.0,49.0,672.0,1986.0,5.0,legit,2022-04-08T06:41:31Z,aa059144-f8d9-496b-8efd-48f5cdaed190,customer,b451-52493927,aa059144-f8d9-496b-8efd-48f5cdaed190,collision,2023-03-06T15:05:50Z
Mario,Houston,1926-03-04,4.0,3.0,5.0,2.0,0.0,10393.0,4116.0,14.0,36.0,464.0,2632.0,4.0,legit,2022-08-03T18:03:36Z,e54360bb-8f0d-47f4-8136-f33ce035b885,customer,a120-35439489,e54360bb-8f0d-47f4-8136-f33ce035b885,breakin,2023-03-06T15:05:50Z
Vanessa,Knox,1923-06-15,7.0,2.0,3.0,1.0,0.0,7800.0,4757.0,10.0,53.0,746.0,2629.0,6.0,legit,2022-09-26T06:06:36Z,d64018f4-7f66-49d8-9d14-58aea7928530,customer,a349-26111970,d64018f4-7f66-49d8-9d14-58aea7928530,breakin,2023-03-06T15:05:50Z
Crystal,Underwood,1998-03-24,6.0,2.0,5.0,1.0,0.0,10389.0,5513.0,9.0,57.0,547.0,2498.0,6.0,legit,2022-12-24T01:41:14Z,2c98a6f9-7c2c-489b-a75e-ee6989fcc53c,customer,c142-37266104,2c98a6f9-7c2c-489b-a75e-ee6989fcc53c,breakin,2023-03-06T15:05:50Z
Sharon,Mcpherson,1942-04-10,4.0,2.0,4.0,2.0,0.0,7962.0,5957.0,10.0,43.0,747.0,1524.0,6.0,legit,2022-03-17T12:20:29Z,09036413-6f54-48cd-8349-2cdc48644bbe,customer,c497-81008111,09036413-6f54-48cd-8349-2cdc48644bbe,theft,2023-03-06T15:05:50Z
Rebecca,Gilmore,1962-11-19,4.0,3.0,5.0,1.0,0.0,12962.0,6023.0,11.0,37.0,724.0,3631.0,3.0,legit,2022-05-09T22:41:01Z,449656f3-bc27-40ee-bb43-7aa54fa14fc5,customer,b220-10179048,449656f3-bc27-40ee-bb43-7aa54fa14fc5,theft,2023-03-06T15:05:50Z
Robin,Estes,1908-06-13,7.0,2.0,6.0,2.0,0.0,6654.0,4887.0,10.0,59.0,593.0,2994.0,4.0,legit,2022-10-01T10:03:41Z,1a84dd35-eb40-4b7a-b52c-1601a9acd4b0,customer,d541-17107015,1a84dd35-eb40-4b7a-b52c-1601a9acd4b0,collision,2023-03-06T15:05:50Z
Hannah,Reed,2015-08-22,4.0,2.0,2.0,1.0,0.0,8009.0,5321.0,12.0,42.0,505.0,1977.0,5.0,legit,2022-10-20T07:03:02Z,ae5d24d8-5136-41c8-848c-56b3da8101fe,customer,a242-57071243,ae5d24d8-5136-41c8-848c-56b3da8101fe,collision,2023-03-06T15:05:50Z
Ana,Ortega,1926-03-02,5.0,3.0,4.0,2.0,0.0,9236.0,4221.0,15.0,40.0,465.0,3233.0,4.0,legit,2023-01-30T05:05:27Z,c4263ce1-2fa6-418b-906f-5b45ef3b7f38,customer,c210-22478990,c4263ce1-2fa6-418b-906f-5b45ef3b7f38,collision,2023-03-06T15:05:50Z
Rickey,Mack,2008-06-10,6.0,3.0,3.0,2.0,0.0,7293.0,3949.0,15.0,38.0,589.0,2378.0,3.0,legit,2023-01-26T09:19:26Z,ccbbdc3b-c2d4-4b9f-9d44-d34266681e77,customer,b438-87304823,ccbbdc3b-c2d4-4b9f-9d44-d34266681e77,theft,2023-03-06T15:05:50Z
Patrick,Mccarty,1991-11-14,4.0,3.0,4.0,1.0,0.0,12596.0,4543.0,14.0,34.0,679.0,3253.0,3.0,legit,2022-11-02T07:03:32Z,5c75d921-5174-433c-b0b1-e37c803b86d7,customer,a809-97821200,5c75d921-5174-433c-b0b1-e37c803b86d7,collision,2023-03-06T15:05:50Z
Tamara,Hurley,1972-05-15,4.0,2.0,3.0,1.0,0.0,14466.0,2968.0,15.0,34.0,556.0,3178.0,2.0,legit,2022-06-27T03:43:50Z,6e0100f5-176e-4f7b-b22c-2fea1baf7286,customer,d491-46378303,6e0100f5-176e-4f7b-b22c-2fea1baf7286,collision,2023-03-06T15:05:50Z
Manuel,Delgado,1967-08-30,5.0,3.0,4.0,1.0,0.0,6656.0,5598.0,11.0,40.0,497.0,2062.0,5.0,legit,2023-01-09T07:27:57Z,02d69d1e-8f91-484f-bd36-4ecc0338f6cd,customer,a883-20790688,02d69d1e-8f91-484f-bd36-4ecc0338f6cd,theft,2023-03-06T15:05:50Z
Daniel,King,2016-02-23,4.0,3.0,4.0,2.0,0.0,7100.0,6597.0,6.0,46.0,507.0,1337.0,4.0,legit,2022-07-14T14:57:40Z,95d05079-768b-49b0-bae3-3c6517519386,customer,a557-11549743,95d05079-768b-49b0-bae3-3c6517519386,breakin,2023-03-06T15:05:50Z
Shelby,Newman,2002-06-02,4.0,2.0,2.0,2.0,0.0,5588.0,6081.0,8.0,45.0,545.0,1870.0,4.0,legit,2022-06-22T23:43:16Z,ef618b67-9d19-4731-9b04-db9820024aae,customer,c790-06680977,ef618b67-9d19-4731-9b04-db9820024aae,theft,2023-03-06T15:05:50Z
Glen,Howe,1999-08-24,6.0,2.0,4.0,1.0,0.0,9944.0,4454.0,11.0,46.0,770.0,4202.0,4.0,legit,2022-04-10T23:08:11Z,3bdc6024-17e3-4ca4-8dbe-5ab3a0cea105,customer,d783-47826838,3bdc6024-17e3-4ca4-8dbe-5ab3a0cea105,breakin,2023-03-06T15:05:50Z
Shelia,Cervantes,1915-10-01,4.0,2.0,4.0,2.0,0.0,6656.0,6297.0,7.0,50.0,524.0,2581.0,4.0,legit,2022-07-24T11:13:09Z,c0c50c08-bb83-406a-9a5c-b4f55808e437,customer,b967-75100283,c0c50c08-bb83-406a-9a5c-b4f55808e437,theft,2023-03-06T15:05:50Z
Ana,Santiago,1906-09-30,5.0,2.0,2.0,1.0,0.0,10648.0,2809.0,13.0,43.0,570.0,2658.0,4.0,legit,2022-08-14T11:26:24Z,ee756f12-b054-46af-ba4e-a472f374b360,customer,a219-21180551,ee756f12-b054-46af-ba4e-a472f374b360,breakin,2023-03-06T15:05:50Z
Hannah,Stark,1993-07-16,5.0,2.0,3.0,2.0,0.0,10706.0,4984.0,16.0,40.0,541.0,2617.0,3.0,legit,2022-04-02T23:08:38Z,50fbcae0-32d4-49cd-99db-de636a0070f7,customer,a303-04297829,50fbcae0-32d4-49cd-99db-de636a0070f7,collision,2023-03-06T15:05:50Z
Mercedes,Pratt,1986-08-30,5.0,2.0,2.0,2.0,0.0,11520.0,2363.0,15.0,43.0,377.0,2785.0,4.0,legit,2022-05-02T04:18:22Z,2aa5507a-fa61-443d-9287-b116130a02d5,customer,c919-74090078,2aa5507a-fa61-443d-9287-b116130a02d5,theft,2023-03-06T15:05:50Z
Howard,Hale,1936-06-25,4.0,2.0,3.0,2.0,0.0,12879.0,4460.0,14.0,36.0,437.0,2513.0,4.0,legit,2022-09-10T17:54:02Z,af69f9ed-6c34-447c-b34c-c227f3c8c453,customer,b988-37468836,af69f9ed-6c34-447c-b34c-c227f3c8c453,theft,2023-03-06T15:05:50Z
Crystal,Gregory,1922-10-27,5.0,2.0,3.0,2.0,0.0,8417.0,5629.0,7.0,51.0,639.0,2249.0,6.0,legit,2022-10-05T18:19:39Z,dfefabaf-e1e9-4f6b-98f9-ca7bc33f5ccc,customer,c315-18820829,dfefabaf-e1e9-4f6b-98f9-ca7bc33f5ccc,breakin,2023-03-06T15:05:50Z
Amanda,Stanton,2008-09-21,3.0,2.0,4.0,2.0,0.0,8933.0,5262.0,9.0,37.0,557.0,2375.0,7.0,legit,2022-10-27T19:10:35Z,2f3901c3-5cec-4839-943a-997356ad30cb,customer,c141-18307086,2f3901c3-5cec-4839-943a-997356ad30cb,breakin,2023-03-06T15:05:50Z
Julian,Byrd,1919-08-21,4.0,2.0,4.0,2.0,0.0,11971.0,4457.0,14.0,34.0,466.0,3046.0,3.0,legit,2022-11-20T11:01:01Z,7faec309-5633-454f-9f36-b33832b38063,customer,b771-85615502,7faec309-5633-454f-9f36-b33832b38063,theft,2023-03-06T15:05:50Z
David,Lynch,1921-02-03,3.0,3.0,4.0,2.0,0.0,13678.0,5531.0,13.0,33.0,619.0,2445.0,4.0,legit,2022-10-23T01:04:48Z,9d3ab46f-8657-427f-a54b-a3f2f6629c9c,customer,a524-66616253,9d3ab46f-8657-427f-a54b-a3f2f6629c9c,collision,2023-03-06T15:05:50Z
Charlotte,Lee,2010-04-06,4.0,2.0,4.0,1.0,0.0,14390.0,2822.0,12.0,40.0,534.0,3783.0,3.0,legit,2023-01-20T12:08:04Z,0365ef79-5333-41c9-b29c-bd105559826b,customer,a292-35649954,0365ef79-5333-41c9-b29c-bd105559826b,collision,2023-03-06T15:05:50Z
Rita,Gentry,1941-08-08,6.0,3.0,4.0,2.0,0.0,6916.0,3756.0,13.0,40.0,627.0,1796.0,4.0,legit,2022-04-21T11:00:24Z,fc29b55a-46bb-48da-b459-6fdb054588b0,customer,c783-73727249,fc29b55a-46bb-48da-b459-6fdb054588b0,collision,2023-03-06T15:05:50Z
Amanda,Santiago,2007-05-21,5.0,2.0,2.0,1.0,0.0,9799.0,3082.0,14.0,38.0,612.0,2745.0,4.0,legit,2023-03-06T04:50:21Z,728c8db6-587c-4187-8beb-567c93155c38,customer,c797-48811310,728c8db6-587c-4187-8beb-567c93155c38,breakin,2023-03-06T15:05:50Z
Wesley,Morrison,1973-09-06,4.0,3.0,5.0,1.0,0.0,5049.0,5169.0,12.0,49.0,654.0,2473.0,4.0,legit,2022-12-27T14:26:16Z,2c5c0571-200b-4593-8e6e-dd1278308ebb,customer,c018-35992771,2c5c0571-200b-4593-8e6e-dd1278308ebb,theft,2023-03-06T15:05:50Z
Stacy,Wilkins,1992-06-24,5.0,2.0,4.0,2.0,0.0,10423.0,3333.0,10.0,38.0,622.0,2467.0,2.0,legit,2022-07-14T09:27:11Z,8774661b-f1e2-4f27-913a-b70c20cc3d8f,customer,c942-66399065,8774661b-f1e2-4f27-913a-b70c20cc3d8f,theft,2023-03-06T15:05:50Z
Alejandra,Chang,1944-01-11,4.0,2.0,4.0,2.0,0.0,9461.0,6197.0,11.0,41.0,623.0,1933.0,5.0,legit,2022-08-09T17:22:46Z,85ff3e2a-b236-44e6-a824-7ebdee5ee1df,customer,d724-11950454,85ff3e2a-b236-44e6-a824-7ebdee5ee1df,collision,2023-03-06T15:05:50Z
Carrie,Davenport,1999-02-12,5.0,3.0,5.0,1.0,0.0,8093.0,4321.0,6.0,45.0,439.0,2775.0,6.0,legit,2022-03-21T21:42:18Z,6bcaca42-e34b-424d-91b1-8a53f058f486,customer,b326-72021384,6bcaca42-e34b-424d-91b1-8a53f058f486,theft,2023-03-06T15:05:50Z
Kristin,Lang,1994-01-12,6.0,3.0,5.0,1.0,0.0,9646.0,3584.0,13.0,41.0,817.0,3806.0,2.0,legit,2022-09-20T16:38:20Z,ab667c02-0473-4cfc-8c54-732608b3380f,customer,c805-31839827,ab667c02-0473-4cfc-8c54-732608b3380f,breakin,2023-03-06T15:05:50Z
Tyrone,Howe,1988-07-09,5.0,3.0,4.0,2.0,0.0,3035.0,5936.0,12.0,49.0,880.0,1977.0,4.0,legit,2022-07-30T07:23:22Z,be0e4011-8b75-4395-9a8f-2a5a1b9cd2f0,customer,a364-96654550,be0e4011-8b75-4395-9a8f-2a5a1b9cd2f0,breakin,2023-03-06T15:05:50Z
Sherri,Bradley,1917-03-07,3.0,3.0,6.0,2.0,0.0,4017.0,6177.0,8.0,47.0,534.0,2252.0,3.0,legit,2022-09-18T05:27:21Z,adac3212-ecd2-4ee5-99df-e7b77fa0a9a0,customer,b221-77277706,adac3212-ecd2-4ee5-99df-e7b77fa0a9a0,theft,2023-03-06T15:05:50Z
Charlotte,Daniel,1996-01-11,4.0,2.0,5.0,2.0,0.0,12483.0,3741.0,16.0,30.0,457.0,2788.0,4.0,legit,2022-06-28T20:03:34Z,4724f061-1fca-420b-b626-1d8f3dc5d83f,customer,c434-76883644,4724f061-1fca-420b-b626-1d8f3dc5d83f,collision,2023-03-06T15:05:50Z
Wendy,Bell,1990-07-20,5.0,2.0,4.0,2.0,0.0,7297.0,6702.0,8.0,53.0,572.0,2222.0,5.0,legit,2022-11-08T22:53:09Z,f7db46b1-320b-469d-88f7-26e74df2e19e,customer,a580-72886131,f7db46b1-320b-469d-88f7-26e74df2e19e,breakin,2023-03-06T15:05:50Z
Harold,Drake,1980-02-11,2.0,2.0,1.0,2.0,0.0,7385.0,6438.0,6.0,47.0,597.0,1522.0,4.0,legit,2023-01-09T09:30:56Z,683b34f8-e1eb-411e-92ec-8ab0ae325e47,customer,a179-89988579,683b34f8-e1eb-411e-92ec-8ab0ae325e47,collision,2023-03-06T15:05:50Z
Glen,Frank,1979-01-24,5.0,3.0,6.0,2.0,0.0,6638.0,6931.0,8.0,51.0,578.0,1837.0,4.0,legit,2022-11-26T12:10:18Z,447bfc10-f257-492b-8219-5521a5f15802,customer,d726-60520104,447bfc10-f257-492b-8219-5521a5f15802,collision,2023-03-06T15:05:50Z
Derek,Carpenter,1959-04-20,5.0,2.0,2.0,1.0,0.0,9223.0,5454.0,9.0,56.0,524.0,2619.0,5.0,legit,2022-06-21T14:29:59Z,b60067b1-475d-4ed2-92e3-43768cd16788,customer,c803-87078551,b60067b1-475d-4ed2-92e3-43768cd16788,breakin,2023-03-06T15:05:50Z
Stephen,Long,1982-03-01,4.0,3.0,4.0,1.0,0.0,11686.0,5085.0,12.0,43.0,800.0,3743.0,3.0,legit,2023-03-04T04:19:08Z,71363b89-4f9c-47f0-b260-2265a6c1d0c7,customer,c156-74342402,71363b89-4f9c-47f0-b260-2265a6c1d0c7,theft,2023-03-06T15:05:50Z
Vernon,Jefferson,1993-05-30,5.0,2.0,2.0,2.0,0.0,6674.0,6795.0,12.0,48.0,510.0,1753.0,6.0,legit,2022-04-18T01:02:15Z,919eb4b6-32a9-4eda-98e6-9af96c17966d,customer,d255-00981172,919eb4b6-32a9-4eda-98e6-9af96c17966d,collision,2023-03-06T15:05:50Z
Mariah,Blair,1939-05-09,4.0,2.0,4.0,1.0,0.0,8268.0,4808.0,11.0,41.0,591.0,1943.0,5.0,legit,2022-08-15T05:07:58Z,7d95c044-764a-4b4f-a77f-1c6a1bfac6a5,customer,b416-63541555,7d95c044-764a-4b4f-a77f-1c6a1bfac6a5,theft,2023-03-06T15:05:50Z
Jeff,Haynes,2017-03-06,6.0,2.0,2.0,1.0,0.0,8292.0,4630.0,9.0,47.0,589.0,3240.0,3.0,legit,2022-12-04T05:51:58Z,f925cb95-4d15-475e-87f7-42859cbc5dda,customer,d253-68570781,f925cb95-4d15-475e-87f7-42859cbc5dda,collision,2023-03-06T15:05:50Z
Francis,Kelley,1979-12-12,5.0,3.0,4.0,2.0,0.0,8344.0,2543.0,18.0,36.0,466.0,2521.0,4.0,legit,2022-07-08T11:28:04Z,08774cd3-42dc-427a-99c6-365ba539c206,customer,c799-75959290,08774cd3-42dc-427a-99c6-365ba539c206,collision,2023-03-06T15:05:50Z
Gregory,Bradley,1944-02-18,4.0,2.0,6.0,2.0,0.0,7892.0,4840.0,5.0,48.0,401.0,2679.0,5.0,legit,2022-10-12T16:40:55Z,20646049-ad6f-4095-9aee-36f3779b6582,customer,c525-46837984,20646049-ad6f-4095-9aee-36f3779b6582,theft,2023-03-06T15:05:50Z
Jodi,Cabrera,1999-09-16,7.0,2.0,3.0,2.0,0.0,5866.0,4068.0,11.0,42.0,466.0,2393.0,3.0,legit,2022-05-27T00:50:50Z,7cc128a5-0c31-4bb0-85e4-fa03885b236f,customer,d855-91808738,7cc128a5-0c31-4bb0-85e4-fa03885b236f,collision,2023-03-06T15:05:50Z
Guy,Mueller,1916-11-29,4.0,3.0,3.0,2.0,0.0,11069.0,3726.0,16.0,34.0,466.0,2276.0,4.0,legit,2022-11-07T22:06:20Z,29db5ff5-e761-4439-82ca-7c303df1bca0,customer,b683-71420272,29db5ff5-e761-4439-82ca-7c303df1bca0,theft,2023-03-06T15:05:50Z
Felicia,Hooper,1940-10-18,6.0,2.0,4.0,2.0,0.0,6851.0,4756.0,11.0,55.0,674.0,2851.0,4.0,legit,2022-07-24T12:20:36Z,6bff598c-bbdd-42ce-a764-01e896e73176,customer,a514-72421798,6bff598c-bbdd-42ce-a764-01e896e73176,theft,2023-03-06T15:05:50Z
Kenneth,Gentry,1979-06-15,6.0,3.0,6.0,2.0,0.0,5019.0,6197.0,12.0,43.0,717.0,1929.0,5.0,legit,2022-08-10T20:24:57Z,c2ab609a-e29d-4aac-800f-7a44b14d012d,customer,d533-13592209,c2ab609a-e29d-4aac-800f-7a44b14d012d,theft,2023-03-06T15:05:50Z
Riley,Morrison,1922-10-06,6.0,3.0,4.0,2.0,0.0,8153.0,5457.0,14.0,40.0,608.0,2844.0,3.0,legit,2022-10-30T00:43:47Z,419183eb-798e-4bcb-8fbb-b3a4279d782e,customer,a801-21281089,419183eb-798e-4bcb-8fbb-b3a4279d782e,theft,2023-03-06T15:05:50Z
Mikayla,Yates,1997-02-03,5.0,2.0,3.0,1.0,0.0,12289.0,3697.0,11.0,41.0,678.0,3327.0,3.0,legit,2022-12-25T00:52:51Z,76a3f504-6331-4348-bd73-dee14541e5ac,customer,d853-33672880,76a3f504-6331-4348-bd73-dee14541e5ac,breakin,2023-03-06T15:05:50Z
Damon,Odom,1954-11-09,5.0,3.0,3.0,2.0,0.0,8369.0,3071.0,13.0,40.0,553.0,2816.0,3.0,legit,2022-03-22T19:50:12Z,05fd2e6d-9905-4359-a927-76f77749f1c0,customer,d872-61675795,05fd2e6d-9905-4359-a927-76f77749f1c0,breakin,2023-03-06T15:05:50Z
Candace,Fleming,1906-06-16,3.0,3.0,4.0,3.0,0.0,12992.0,4564.0,19.0,28.0,524.0,2429.0,4.0,legit,2023-02-20T05:44:48Z,d2e0af3d-75d1-4756-a26b-471b93827920,customer,d625-19062854,d2e0af3d-75d1-4756-a26b-471b93827920,breakin,2023-03-06T15:05:50Z
Cory,Larson,1915-10-27,4.0,3.0,2.0,1.0,0.0,13415.0,5369.0,15.0,44.0,659.0,4098.0,3.0,legit,2023-01-07T16:06:28Z,f45afd09-e489-4b7f-9989-696cce514d96,customer,d012-26932426,f45afd09-e489-4b7f-9989-696cce514d96,collision,2023-03-06T15:05:50Z
Colleen,Leblanc,1922-04-16,3.0,2.0,2.0,2.0,0.0,7619.0,6659.0,11.0,43.0,505.0,1579.0,5.0,legit,2022-05-28T18:00:39Z,083c806b-4fef-40a4-a421-80c1ff259bb0,customer,b438-19172616,083c806b-4fef-40a4-a421-80c1ff259bb0,collision,2023-03-06T15:05:50Z
Valerie,Williamson,1993-07-23,4.0,3.0,2.0,2.0,0.0,6412.0,4310.0,8.0,50.0,520.0,2255.0,5.0,legit,2022-06-25T21:22:47Z,812f5fd2-e8d9-447f-b10e-56bba636b394,customer,d317-74700507,812f5fd2-e8d9-447f-b10e-56bba636b394,breakin,2023-03-06T15:05:50Z
Patrick,Sandoval,1950-07-27,5.0,2.0,4.0,1.0,0.0,11803.0,4350.0,8.0,42.0,745.0,2765.0,2.0,legit,2022-11-27T05:01:39Z,e9977f9b-4a24-4fb0-995d-25e54311066f,customer,c657-42617395,e9977f9b-4a24-4fb0-995d-25e54311066f,theft,2023-03-06T15:05:50Z
Charlene,Weeks,2001-11-30,5.0,2.0,2.0,3.0,0.0,7227.0,7530.0,9.0,46.0,512.0,1429.0,5.0,legit,2022-10-01T12:31:54Z,64354f1b-5b58-4e99-9112-90be6b0b95c3,customer,c925-94157653,64354f1b-5b58-4e99-9112-90be6b0b95c3,theft,2023-03-06T15:05:50Z
Carla,Daugherty,2020-01-31,7.0,2.0,3.0,2.0,0.0,7468.0,6257.0,9.0,52.0,665.0,1964.0,4.0,legit,2022-10-12T11:45:17Z,670965a4-0456-4344-b016-73e90b143aaf,customer,b523-44806357,670965a4-0456-4344-b016-73e90b143aaf,theft,2023-03-06T15:05:50Z
Bryce,Raymond,1926-03-08,4.0,2.0,4.0,2.0,0.0,7342.0,6585.0,8.0,45.0,553.0,1978.0,5.0,legit,2022-07-10T14:54:36Z,67eda58e-e646-490b-8f8d-01361099da5d,customer,d280-77499324,67eda58e-e646-490b-8f8d-01361099da5d,collision,2023-03-06T15:05:50Z
Chad,Bradley,1957-04-26,4.0,2.0,5.0,2.0,0.0,7786.0,5589.0,9.0,42.0,560.0,1719.0,4.0,legit,2023-02-22T07:13:16Z,fff2cbf1-8718-42d2-b557-2f363e9b821d,customer,b482-00585685,fff2cbf1-8718-42d2-b557-2f363e9b821d,theft,2023-03-06T15:05:50Z
